0.218	-2.75E-02
0.219	-2.75E-02
0.22	-1.19E-02
0.221	-1.19E-02
0.222	-1.19E-02
0.223	-1.19E-02
0.224	-1.19E-02
0.225	3.75E-03
0.226	3.75E-03
0.227	3.75E-03
0.228	3.75E-03
0.229	3.75E-03
0.23	1.94E-02
0.231	1.94E-02
0.232	1.94E-02
0.233	-1.19E-02
0.234	1.94E-02
0.235	3.75E-03
0.236	-1.19E-02
0.237	3.75E-03
0.238	1.94E-02
0.239	3.75E-03
0.24	-1.19E-02
0.241	1.94E-02
0.242	1.94E-02
0.243	-1.19E-02
0.244	1.94E-02
0.245	3.75E-03
0.246	3.75E-03
0.247	3.75E-03
0.248	3.75E-03
0.249	3.75E-03
0.25	-1.19E-02
0.251	3.75E-03
0.252	-1.19E-02
0.253	-2.75E-02
0.254	-1.19E-02
0.255	-1.19E-02
0.256	-1.19E-02
0.257	3.75E-03
0.258	-1.19E-02
0.259	3.75E-03
0.26	3.75E-03
0.261	3.75E-03
0.262	-1.19E-02
0.263	3.75E-03
0.264	3.75E-03
0.265	-1.19E-02
0.266	3.75E-03
0.267	3.75E-03
0.268	3.75E-03
0.269	3.75E-03
0.27	3.75E-03
0.271	3.75E-03
0.272	3.75E-03
0.273	1.94E-02
0.274	-2.75E-02
0.275	-1.19E-02
0.276	1.94E-02
0.277	3.75E-03
0.278	1.94E-02
0.279	3.75E-03
0.28	3.75E-03
0.281	3.75E-03
0.282	3.75E-03
0.283	3.75E-03
0.284	-1.19E-02
0.285	-1.19E-02
0.286	-1.19E-02
0.287	3.75E-03
0.288	-1.19E-02
0.289	-1.19E-02
0.29	-1.19E-02
0.291	3.75E-03
0.292	-1.19E-02
0.293	-2.75E-02
0.294	3.75E-03
0.295	3.75E-03
0.296	1.94E-02
0.297	1.94E-02
0.298	3.75E-03
0.299	3.75E-03
0.3	3.75E-03
0.301	-1.19E-02
0.302	-1.19E-02
0.303	-1.19E-02
0.304	1.94E-02
0.305	3.75E-03
0.306	3.75E-03
0.307	-1.19E-02
0.308	3.75E-03
0.309	-1.19E-02
0.31	3.75E-03
0.311	-1.19E-02
0.312	1.94E-02
0.313	1.94E-02
0.314	3.75E-03
0.315	3.75E-03
0.316	3.75E-03
0.317	1.94E-02
0.318	1.94E-02
0.319	3.75E-03
0.32	-1.19E-02
0.321	3.75E-03
0.322	3.75E-03
0.323	3.75E-03
0.324	3.75E-03
0.325	-1.19E-02
0.326	3.75E-03
0.327	3.75E-03
0.328	-1.19E-02
0.329	-1.19E-02
0.33	-1.19E-02
0.331	-1.19E-02
0.332	-1.19E-02
0.333	-1.19E-02
0.334	-1.19E-02
0.335	-1.19E-02
0.336	-1.19E-02
0.337	-1.19E-02
0.338	3.75E-03
0.339	1.94E-02
0.34	1.94E-02
0.341	1.94E-02
0.342	3.75E-03
0.343	3.75E-03
0.344	1.94E-02
0.345	1.94E-02
0.346	1.94E-02
0.347	1.94E-02
0.348	1.94E-02
0.349	3.75E-03
0.35	3.75E-03
0.351	1.94E-02
0.352	3.75E-03
0.353	3.75E-03
0.354	1.94E-02
0.355	1.94E-02
0.356	3.75E-03
0.357	-1.19E-02
0.358	3.75E-03
0.359	1.94E-02
0.36	-1.19E-02
0.361	-1.19E-02
0.362	-1.19E-02
0.363	-1.19E-02
0.364	-1.19E-02
0.365	-2.75E-02
0.366	3.75E-03
0.367	-2.75E-02
0.368	-2.75E-02
0.369	3.75E-03
0.37	3.75E-03
0.371	-1.19E-02
0.372	-2.75E-02
0.373	-2.75E-02
0.374	-2.75E-02
0.375	-1.19E-02
0.376	-4.31E-02
0.377	-4.31E-02
0.378	-2.75E-02
0.379	-2.75E-02
0.38	-2.75E-02
0.381	-1.19E-02
0.382	-2.75E-02
0.383	-2.75E-02
0.384	-1.19E-02
0.385	-2.75E-02
0.386	-1.19E-02
0.387	3.75E-03
0.388	1.94E-02
0.389	3.50E-02
0.39	5.06E-02
0.391	3.50E-02
0.392	5.06E-02
0.393	6.63E-02
0.394	8.19E-02
0.395	8.19E-02
0.396	6.63E-02
0.397	6.63E-02
0.398	5.06E-02
0.399	3.50E-02
0.4	3.50E-02
0.401	3.50E-02
0.402	3.50E-02
0.403	3.50E-02
0.404	1.94E-02
0.405	3.50E-02
0.406	1.94E-02
0.407	3.75E-03
0.408	-1.19E-02
0.409	-1.19E-02
0.41	-1.19E-02
0.411	3.75E-03
0.412	3.75E-03
0.413	-1.19E-02
0.414	-1.19E-02
0.415	-1.19E-02
0.416	-1.19E-02
0.417	-4.31E-02
0.418	-4.31E-02
0.419	-4.31E-02
0.42	-5.88E-02
0.421	-7.44E-02
0.422	-7.44E-02
0.423	-1.21E-01
0.424	-1.37E-01
0.425	-1.53E-01
0.426	-1.06E-01
0.427	-1.37E-01
0.428	-1.37E-01
0.429	-1.06E-01
0.43	-9.00E-02
0.431	-1.06E-01
0.432	-7.44E-02
0.433	-1.19E-02
0.434	-4.31E-02
0.435	3.50E-02
0.436	6.63E-02
0.437	9.75E-02
0.438	1.29E-01
0.439	1.60E-01
0.44	2.07E-01
0.441	2.23E-01
0.442	2.69E-01
0.443	2.85E-01
0.444	2.85E-01
0.445	2.54E-01
0.446	2.38E-01
0.447	2.23E-01
0.448	1.29E-01
0.449	1.13E-01
0.45	9.75E-02
0.451	-1.19E-02
0.452	-2.75E-02
0.453	-9.00E-02
0.454	-1.53E-01
0.455	-2.15E-01
0.456	-2.46E-01
0.457	-2.78E-01
0.458	-2.78E-01
0.459	-2.93E-01
0.46	-2.93E-01
0.461	-2.78E-01
0.462	-2.31E-01
0.463	-2.15E-01
0.464	-1.53E-01
0.465	-1.21E-01
0.466	-7.44E-02
0.467	-4.31E-02
0.468	-1.19E-02
0.469	6.63E-02
0.47	9.75E-02
0.471	1.44E-01
0.472	1.60E-01
0.473	1.91E-01
0.474	2.07E-01
0.475	2.07E-01
0.476	2.07E-01
0.477	2.07E-01
0.478	1.76E-01
0.479	1.60E-01
0.48	1.29E-01
0.481	8.19E-02
0.482	3.50E-02
0.483	3.50E-02
0.484	-4.31E-02
0.485	-5.88E-02
0.486	-5.88E-02
0.487	-9.00E-02
0.488	-1.21E-01
0.489	-1.06E-01
0.49	-1.06E-01
0.491	-1.06E-01
0.492	-7.44E-02
0.493	-9.00E-02
0.494	-7.44E-02
0.495	-7.44E-02
0.496	-7.44E-02
0.497	-2.75E-02
0.498	-1.19E-02
0.499	-1.19E-02
0.5	1.94E-02
0.501	3.75E-03
0.502	1.94E-02
0.503	1.94E-02
0.504	1.94E-02
0.505	1.94E-02
0.506	3.50E-02
0.507	3.50E-02
0.508	3.50E-02
0.509	5.06E-02
0.51	3.50E-02
0.511	5.06E-02
0.512	5.06E-02
0.513	3.50E-02
0.514	3.50E-02
0.515	3.50E-02
0.516	3.50E-02
0.517	1.94E-02
0.518	3.50E-02
0.519	3.75E-03
0.52	3.75E-03
0.521	-1.19E-02
0.522	-1.19E-02
0.523	-2.75E-02
0.524	-1.19E-02
0.525	-2.75E-02
0.526	-4.31E-02
0.527	-4.31E-02
0.528	-4.31E-02
0.529	-2.75E-02
0.53	-2.75E-02
0.531	-2.75E-02
0.532	-2.75E-02
0.533	-1.19E-02
0.534	-2.75E-02
0.535	-2.75E-02
0.536	-1.19E-02
0.537	-1.19E-02
0.538	3.75E-03
0.539	3.50E-02
0.54	5.06E-02
0.541	1.94E-02
0.542	1.94E-02
0.543	1.94E-02
0.544	3.50E-02
0.545	1.94E-02
0.546	1.94E-02
0.547	1.94E-02
0.548	1.94E-02
0.549	3.75E-03
0.55	3.75E-03
0.551	3.75E-03
0.552	3.75E-03
0.553	-1.19E-02
0.554	-1.19E-02
0.555	-1.19E-02
0.556	-1.19E-02
0.557	-1.19E-02
0.558	-1.19E-02
0.559	-1.19E-02
0.56	-1.19E-02
0.561	3.75E-03
0.562	-1.19E-02
0.563	-1.19E-02
0.564	-1.19E-02
0.565	-1.19E-02
0.566	-2.75E-02
0.567	-2.75E-02
0.568	-1.19E-02
0.569	3.75E-03
0.57	-1.19E-02
0.571	3.75E-03
0.572	3.75E-03
0.573	-1.19E-02
0.574	3.75E-03
0.575	3.75E-03
0.576	3.75E-03
0.577	1.94E-02
0.578	3.75E-03
0.579	3.75E-03
0.58	3.75E-03
0.581	1.94E-02
0.582	3.75E-03
0.583	3.75E-03
0.584	3.75E-03
0.585	1.94E-02
0.586	3.75E-03
0.587	3.75E-03
0.588	3.75E-03
0.589	1.94E-02
0.59	1.94E-02
0.591	3.75E-03
0.592	3.75E-03
0.593	3.75E-03
0.594	1.94E-02
0.595	3.75E-03
0.596	-1.19E-02
0.597	-1.19E-02
0.598	3.75E-03
0.599	3.75E-03
0.6	3.75E-03
0.601	-1.19E-02
0.602	3.75E-03
0.603	3.75E-03
0.604	3.75E-03
0.605	1.94E-02
0.606	1.94E-02
0.607	3.75E-03
0.608	1.94E-02
0.609	3.75E-03
0.61	3.75E-03
0.611	3.75E-03
0.612	3.75E-03
0.613	3.75E-03
0.614	3.75E-03
0.615	3.75E-03
0.616	-1.19E-02
0.617	-1.19E-02
0.618	3.75E-03
0.619	-1.19E-02
0.62	-1.19E-02
0.621	3.75E-03
0.622	1.94E-02
0.623	-1.19E-02
0.624	3.75E-03
0.625	3.75E-03
0.626	-1.19E-02
0.627	3.75E-03
0.628	-1.19E-02
0.629	-1.19E-02
0.63	-1.19E-02
0.631	-2.75E-02
0.632	-2.75E-02
0.633	3.75E-03
0.634	-2.75E-02
0.635	-1.19E-02
0.636	3.75E-03
0.637	-2.75E-02
0.638	-1.19E-02
0.639	3.75E-03
0.64	3.75E-03
0.641	3.75E-03
0.642	1.94E-02
0.643	-1.19E-02
0.644	-2.75E-02
0.645	3.50E-02
0.646	3.50E-02
0.647	-1.19E-02
0.648	-1.19E-02
0.649	1.94E-02
0.65	3.75E-03
0.651	3.75E-03
0.652	1.94E-02
0.653	3.75E-03
0.654	1.94E-02
0.655	3.75E-03
0.656	3.75E-03
0.657	1.94E-02
0.658	3.75E-03
0.659	-1.19E-02
0.66	3.75E-03
0.661	3.75E-03
0.662	-1.19E-02
0.663	-1.19E-02
0.664	-1.19E-02
0.665	3.75E-03
0.666	3.75E-03
0.667	3.75E-03
0.668	1.94E-02
0.669	-1.19E-02
0.67	3.75E-03
0.671	3.75E-03
0.672	3.75E-03
0.673	3.75E-03
0.674	-1.19E-02
0.675	-1.19E-02
0.676	1.94E-02
0.677	3.75E-03
0.678	3.75E-03
0.679	3.75E-03
0.68	3.75E-03
0.681	3.75E-03
0.682	3.75E-03
0.683	3.75E-03
0.684	-1.19E-02
0.685	-1.19E-02
0.686	3.75E-03
0.687	-1.19E-02
0.688	-1.19E-02
0.689	-1.19E-02
0.69	-1.19E-02
0.691	-1.19E-02
0.692	-1.19E-02
0.693	1.94E-02
0.694	3.75E-03
0.695	1.94E-02
0.696	1.94E-02
0.697	3.75E-03
0.698	3.75E-03
0.699	3.75E-03
0.7	-1.19E-02
0.701	-1.19E-02
0.702	3.75E-03
0.703	-1.19E-02
0.704	-1.19E-02
0.705	-1.19E-02
0.706	3.75E-03
0.707	3.75E-03
0.708	3.75E-03
0.709	3.75E-03
0.71	3.75E-03
0.711	-1.19E-02
0.712	3.75E-03
0.713	3.75E-03
0.714	3.75E-03
0.715	3.75E-03
0.716	3.75E-03
0.717	1.94E-02
0.718	3.75E-03
0.719	3.75E-03
0.72	3.75E-03
0.721	-1.19E-02
0.722	3.75E-03
0.723	3.75E-03
0.724	-1.19E-02
0.725	-1.19E-02
0.726	-1.19E-02
0.727	-2.75E-02
0.728	-1.19E-02
0.729	-1.19E-02
0.73	-4.31E-02
0.731	-2.75E-02
0.732	-4.31E-02
0.733	-4.31E-02
0.734	-5.88E-02
0.735	-1.21E-01
0.736	-1.21E-01
0.737	-1.06E-01
0.738	-5.88E-02
0.739	-2.75E-02
0.74	8.19E-02
0.741	1.44E-01
0.742	2.85E-01
0.743	3.01E-01
0.744	2.85E-01
0.745	2.23E-01
0.746	1.44E-01
0.747	1.29E-01
0.748	1.29E-01
0.749	8.19E-02
0.75	1.94E-02
0.751	-1.06E-01
0.752	-1.68E-01
0.753	-1.99E-01
0.754	-1.84E-01
0.755	-1.53E-01
0.756	-1.68E-01
0.757	-1.84E-01
0.758	-2.15E-01
0.759	-2.31E-01
0.76	-2.31E-01
0.761	-2.15E-01
0.762	-1.99E-01
0.763	-1.68E-01
0.764	-9.00E-02
0.765	-4.31E-02
0.766	3.75E-03
0.767	1.29E-01
0.768	2.23E-01
0.769	2.69E-01
0.77	3.16E-01
0.771	3.32E-01
0.772	3.63E-01
0.773	3.48E-01
0.774	3.01E-01
0.775	2.69E-01
0.776	2.07E-01
0.777	1.44E-01
0.778	8.19E-02
0.779	-1.19E-02
0.78	-7.44E-02
0.781	-1.37E-01
0.782	-1.68E-01
0.783	-2.15E-01
0.784	-2.46E-01
0.785	-2.62E-01
0.786	-2.62E-01
0.787	-2.62E-01
0.788	-2.46E-01
0.789	-2.31E-01
0.79	-1.99E-01
0.791	-1.53E-01
0.792	-1.37E-01
0.793	-5.88E-02
0.794	-2.75E-02
0.795	-1.19E-02
0.796	1.94E-02
0.797	5.06E-02
0.798	8.19E-02
0.799	9.75E-02
0.8	1.13E-01
0.801	1.13E-01
0.802	1.13E-01
0.803	1.13E-01
0.804	1.44E-01
0.805	1.13E-01
0.806	1.29E-01
0.807	1.13E-01
0.808	1.13E-01
0.809	1.13E-01
0.81	9.75E-02
0.811	9.75E-02
0.812	8.19E-02
0.813	6.63E-02
0.814	6.63E-02
0.815	5.06E-02
0.816	3.75E-03
0.817	3.75E-03
0.818	-1.19E-02
0.819	-4.31E-02
0.82	-7.44E-02
0.821	-7.44E-02
0.822	-9.00E-02
0.823	-9.00E-02
0.824	-7.44E-02
0.825	-9.00E-02
0.826	-1.06E-01
0.827	-9.00E-02
0.828	-9.00E-02
0.829	-5.88E-02
0.83	-5.88E-02
0.831	-4.31E-02
0.832	-2.75E-02
0.833	-1.19E-02
0.834	-1.19E-02
0.835	3.75E-03
0.836	1.94E-02
0.837	1.94E-02
0.838	3.75E-03
0.839	3.75E-03
0.84	3.75E-03
0.841	3.75E-03
0.842	3.75E-03
0.843	3.75E-03
0.844	1.94E-02
0.845	3.75E-03
0.846	3.75E-03
0.847	1.94E-02
0.848	3.50E-02
0.849	3.50E-02
0.85	3.50E-02
0.851	5.06E-02
0.852	3.50E-02
0.853	3.50E-02
0.854	3.50E-02
0.855	3.50E-02
0.856	3.50E-02
0.857	3.50E-02
0.858	3.50E-02
0.859	1.94E-02
0.86	3.75E-03
0.861	3.75E-03
0.862	1.94E-02
0.863	-1.19E-02
0.864	-1.19E-02
0.865	3.75E-03
0.866	-2.75E-02
0.867	-1.19E-02
0.868	3.75E-03
0.869	-2.75E-02
0.87	-2.75E-02
0.871	-1.19E-02
0.872	-1.19E-02
0.873	-1.19E-02
0.874	-1.19E-02
0.875	-1.19E-02
0.876	3.75E-03
0.877	3.75E-03
0.878	-1.19E-02
0.879	3.75E-03
0.88	-1.19E-02
0.881	-1.19E-02
0.882	-1.19E-02
0.883	-1.19E-02
0.884	-1.19E-02
0.885	-1.19E-02
0.886	3.75E-03
0.887	-1.19E-02
0.888	-1.19E-02
0.889	-1.19E-02
0.89	-1.19E-02
0.891	3.75E-03
0.892	3.75E-03
0.893	3.75E-03
0.894	3.75E-03
0.895	3.75E-03
0.896	3.75E-03
0.897	3.75E-03
0.898	1.94E-02
0.899	1.94E-02
0.9	3.75E-03
0.901	3.75E-03
0.902	3.75E-03
0.903	3.75E-03
0.904	3.75E-03
0.905	3.75E-03
0.906	3.75E-03
0.907	1.94E-02
0.908	3.75E-03
0.909	3.75E-03
0.91	3.75E-03
0.911	-1.19E-02
0.912	3.75E-03
0.913	-1.19E-02
0.914	3.75E-03
0.915	-1.19E-02
0.916	-1.19E-02
0.917	3.75E-03
0.918	3.75E-03
0.919	-1.19E-02
0.92	3.75E-03
0.921	-2.75E-02
0.922	-2.75E-02
0.923	-2.75E-02
0.924	-2.75E-02
0.925	3.75E-03
0.926	-1.19E-02
0.927	-1.19E-02
0.928	-1.19E-02
0.929	-1.19E-02
0.93	3.75E-03
0.931	3.75E-03
0.932	3.75E-03
0.933	3.75E-03
0.934	3.75E-03
0.935	3.75E-03
0.936	3.75E-03
0.937	1.94E-02
0.938	3.75E-03
0.939	1.94E-02
0.94	3.75E-03
0.941	3.75E-03
0.942	3.75E-03
0.943	3.75E-03
0.944	1.94E-02
0.945	1.94E-02
0.946	1.94E-02
0.947	3.75E-03
0.948	1.94E-02
0.949	1.94E-02
0.95	3.75E-03
0.951	3.75E-03
0.952	3.75E-03
0.953	3.75E-03
0.954	3.75E-03
0.955	-1.19E-02
0.956	-1.19E-02
0.957	-2.75E-02
0.958	-1.19E-02
0.959	-1.19E-02
0.96	-1.19E-02
0.961	-1.19E-02
0.962	-2.75E-02
0.963	-1.19E-02
0.964	-1.19E-02
0.965	-2.75E-02
0.966	3.75E-03
0.967	-1.19E-02
0.968	3.75E-03
0.969	-1.19E-02
0.97	-1.19E-02
0.971	-1.19E-02
0.972	-1.19E-02
0.973	-1.19E-02
0.974	3.75E-03
0.975	-1.19E-02
0.976	3.75E-03
0.977	-1.19E-02
0.978	3.75E-03
0.979	3.75E-03
0.98	3.75E-03
0.981	3.75E-03
0.982	-1.19E-02
0.983	3.75E-03
0.984	3.75E-03
0.985	-1.19E-02
0.986	3.75E-03
0.987	3.75E-03
0.988	3.75E-03
0.989	3.75E-03
0.99	3.75E-03
0.991	3.75E-03
0.992	3.75E-03
0.993	3.75E-03
0.994	-1.19E-02
0.995	1.94E-02
0.996	3.75E-03
0.997	3.75E-03
0.998	3.75E-03
0.999	3.75E-03
1	1.94E-02
1.001	3.75E-03
1.002	3.75E-03
1.003	3.75E-03
1.004	3.75E-03
1.005	3.75E-03
1.006	3.75E-03
1.007	3.75E-03
1.008	3.75E-03
1.009	3.75E-03
1.01	3.75E-03
1.011	-1.19E-02
1.012	3.75E-03
1.013	3.75E-03
1.014	-1.19E-02
1.015	-1.19E-02
1.016	3.75E-03
1.017	-1.19E-02
1.018	1.94E-02
1.019	3.75E-03
1.02	-1.19E-02
1.021	3.75E-03
1.022	-1.19E-02
1.023	-1.19E-02
1.024	-1.19E-02
1.025	3.75E-03
1.026	-1.19E-02
1.027	-1.19E-02
1.028	-1.19E-02
1.029	3.75E-03
1.03	1.94E-02
1.031	-1.19E-02
1.032	1.94E-02
1.033	-1.19E-02
1.034	-1.19E-02
1.035	-1.19E-02
1.036	-2.75E-02
1.037	-1.19E-02
1.038	3.75E-03
1.039	-1.19E-02
1.04	-1.19E-02
1.041	3.75E-03
1.042	3.75E-03
1.043	3.75E-03
1.044	3.75E-03
1.045	3.75E-03
1.046	3.75E-03
1.047	3.75E-03
1.048	3.75E-03
1.049	3.75E-03
1.05	3.75E-03
1.051	3.75E-03
1.052	3.75E-03
1.053	3.75E-03
1.054	3.75E-03
1.055	1.94E-02
1.056	3.75E-03
1.057	3.75E-03
1.058	3.75E-03
1.059	3.75E-03
1.06	3.75E-03
1.061	3.75E-03
1.062	1.94E-02
1.063	3.75E-03
1.064	-1.19E-02
1.065	3.75E-03
1.066	1.94E-02
1.067	3.75E-03
1.068	3.75E-03
1.069	3.75E-03
1.07	3.75E-03
1.071	3.75E-03
1.072	-1.19E-02
1.073	3.75E-03
1.074	3.75E-03
1.075	-1.19E-02
1.076	-1.19E-02
1.077	3.75E-03
1.078	-1.19E-02
1.079	-1.19E-02
1.08	3.75E-03
1.081	-1.19E-02
1.082	-1.19E-02
1.083	-2.75E-02
1.084	-1.19E-02
1.085	-1.19E-02
1.086	-1.19E-02
1.087	-1.19E-02
1.088	3.75E-03
1.089	-1.19E-02
1.09	3.75E-03
1.091	3.75E-03
1.092	3.75E-03
1.093	1.94E-02
1.094	1.94E-02
1.095	1.94E-02
1.096	1.94E-02
1.097	3.75E-03
1.098	1.94E-02
1.099	3.75E-03
1.1	3.75E-03
1.101	-1.19E-02
1.102	3.75E-03
1.103	3.75E-03
1.104	3.75E-03
1.105	3.75E-03
1.106	3.75E-03
1.107	3.75E-03
1.108	-1.19E-02
1.109	-1.19E-02
1.11	-1.19E-02
1.111	3.75E-03
1.112	-1.19E-02
1.113	-1.19E-02
1.114	-1.19E-02
1.115	-1.19E-02
1.116	-1.19E-02
1.117	3.75E-03
1.118	3.75E-03
1.119	3.75E-03
1.12	3.75E-03
1.121	1.94E-02
1.122	3.75E-03
1.123	3.75E-03
1.124	3.75E-03
1.125	3.75E-03
1.126	3.75E-03
1.127	3.75E-03
1.128	3.75E-03
1.129	-1.19E-02
1.13	-1.19E-02
1.131	3.75E-03
1.132	-1.19E-02
1.133	-1.19E-02
1.134	-1.19E-02
1.135	-1.19E-02
1.136	-2.75E-02
1.137	3.75E-03
1.138	-1.19E-02
1.139	-1.19E-02
1.14	3.75E-03
1.141	3.75E-03
1.142	3.75E-03
1.143	1.94E-02
1.144	1.94E-02
1.145	3.75E-03
1.146	1.94E-02
1.147	1.94E-02
1.148	1.94E-02
1.149	3.75E-03
1.15	3.75E-03
1.151	1.94E-02
1.152	1.94E-02
1.153	3.75E-03
1.154	-1.19E-02
1.155	-1.19E-02
1.156	3.75E-03
1.157	-1.19E-02
1.158	-1.19E-02
1.159	-1.19E-02
1.16	-1.19E-02
1.161	-1.19E-02
1.162	-2.75E-02
1.163	-2.75E-02
1.164	-1.19E-02
1.165	3.75E-03
1.166	3.75E-03
1.167	3.75E-03
1.168	3.75E-03
1.169	3.75E-03
1.17	3.75E-03
1.171	3.75E-03
1.172	3.75E-03
1.173	3.75E-03
1.174	1.94E-02
1.175	3.75E-03
1.176	1.94E-02
1.177	1.94E-02
1.178	3.75E-03
1.179	3.75E-03
1.18	3.75E-03
1.181	3.75E-03
1.182	-1.19E-02
1.183	-1.19E-02
1.184	-1.19E-02
1.185	-1.19E-02
1.186	-1.19E-02
1.187	-1.19E-02
1.188	3.75E-03
1.189	3.75E-03
1.19	-1.19E-02
1.191	3.75E-03
1.192	3.75E-03
1.193	-1.19E-02
1.194	-1.19E-02
1.195	-1.19E-02
1.196	3.75E-03
1.197	3.75E-03
1.198	3.75E-03
1.199	3.75E-03
1.2	-1.19E-02
1.201	-1.19E-02
1.202	-1.19E-02
1.203	-1.19E-02
1.204	-1.19E-02
1.205	3.75E-03
1.206	-1.19E-02
1.207	3.75E-03
1.208	3.75E-03
1.209	1.94E-02
1.21	3.75E-03
1.211	3.75E-03
1.212	3.75E-03
1.213	1.94E-02
1.214	3.75E-03
1.215	3.75E-03
1.216	3.75E-03
1.217	3.75E-03
1.218	3.75E-03
1.219	3.75E-03
1.22	3.75E-03
1.221	3.75E-03
1.222	3.75E-03
1.223	3.75E-03
1.224	3.75E-03
1.225	-1.19E-02
1.226	-1.19E-02
